MeterID,Date,Hour,Usage
E201,2021-03-22,23,0.349837627
E201,2021-03-23,0,0.710098955
E201,2021-03-23,1,0.565073574
E201,2021-03-23,2,0.288886568
E201,2021-03-23,3,0.283086393
E201,2021-03-23,4,0.297380521
E201,2021-03-23,5,0.602553654
E201,2021-03-23,6,0.326690177
E201,2021-03-23,7,0.399654275
E201,2021-03-23,8,0.438462355
E201,2021-03-23,9,0.419923981
E201,2021-03-23,10,0.581281269
E201,2021-03-23,11,0.373856651
E201,2021-03-23,12,0.738923509
E201,2021-03-23,13,0.40608149
E201,2021-03-23,14,0.272300835
E201,2021-03-23,15,0.483341838
E201,2021-03-23,16,0.473269374
E201,2021-03-23,17,0.489571983
E201,2021-03-23,18,0.337314811
E201,2021-03-23,19,0.442141209
E201,2021-03-23,20,0.481813038
E201,2021-03-23,21,0.349769542
E201,2021-03-23,22,0.380087183
E201,2021-03-23,23,0.256091677
E201,2021-03-24,0,0.529601221
E201,2021-03-24,1,0.408722859
E201,2021-03-24,2,0.330049904
E201,2021-03-24,3,0.372671461
E201,2021-03-24,4,0.349649171
E201,2021-03-24,5,0.260725887
E201,2021-03-24,6,0.704194384
E201,2021-03-24,7,0.460920545
E201,2021-03-24,8,0.593409958
E201,2021-03-24,9,0.716793522
E201,2021-03-24,10,0.512539869
E201,2021-03-24,11,0.350052812
E201,2021-03-24,12,0.513241965
E201,2021-03-24,13,0.321525319
E201,2021-03-24,14,0.577163612
E201,2021-03-24,15,0.276071658
E201,2021-03-24,16,0.668455421
E201,2021-03-24,17,0.552951419
E201,2021-03-24,18,0.676650256
E201,2021-03-24,19,0.695452657
E201,2021-03-24,20,0.507896933
E201,2021-03-24,21,0.312591302
E201,2021-03-24,22,0.707378451
E201,2021-03-24,23,0.503170703
E201,2021-03-25,0,0.320116463
E201,2021-03-25,1,0.718621552
E201,2021-03-25,2,0.588742943
E201,2021-03-25,3,0.389232971
E201,2021-03-25,4,0.609864524
E201,2021-03-25,5,0.253464791
E201,2021-03-25,6,0.641095323
E201,2021-03-25,7,0.359539362
E201,2021-03-25,8,0.513829246
E201,2021-03-25,9,0.667899308
E201,2021-03-25,10,0.681431934
E201,2021-03-25,11,0.711657736
E201,2021-03-25,12,0.415541833
E201,2021-03-25,13,0.40333382
E201,2021-03-25,14,0.724227047
E201,2021-03-25,15,0.43052728
E201,2021-03-25,16,0.634954811
E201,2021-03-25,17,0.303622596
E201,2021-03-25,18,0.39474722
E201,2021-03-25,19,0.253862323
E201,2021-03-25,20,0.415160302
E201,2021-03-25,21,0.542477517
E201,2021-03-25,22,0.717314796
E201,2021-03-25,23,0.321491233
E201,2021-03-26,0,0.717010905
E201,2021-03-26,1,0.69522885
E201,2021-03-26,2,0.533538271
E201,2021-03-26,3,0.549629103
E201,2021-03-26,4,0.33835134
E201,2021-03-26,5,0.253450237
E201,2021-03-26,6,0.438504924
E201,2021-03-26,7,0.382388326
E201,2021-03-26,8,0.568891949
E201,2021-03-26,9,0.357615163
E201,2021-03-26,10,0.346320696
E201,2021-03-26,11,0.333710606
E201,2021-03-26,12,0.729652265
E201,2021-03-26,13,0.256618812
E201,2021-03-26,14,0.41820483
E201,2021-03-26,15,0.499773645
E201,2021-03-26,16,0.439106492
E201,2021-03-26,17,0.462521566
E201,2021-03-26,18,0.319483046
E201,2021-03-26,19,0.534544917
E201,2021-03-26,20,0.352713482
E201,2021-03-26,21,0.319798519
E201,2021-03-26,22,0.431197937
E201,2021-03-26,23,0.293258035
E201,2021-03-27,0,0.357386047
E201,2021-03-27,1,0.536502321
E201,2021-03-27,2,0.593690812
E201,2021-03-27,3,0.716685576
E201,2021-03-27,4,0.30361168
E201,2021-03-27,5,0.66954512
E201,2021-03-27,6,0.608293332
E201,2021-03-27,7,0.271229948
E201,2021-03-27,8,0.452857712
E201,2021-03-27,9,0.743621782
E201,2021-03-27,10,0.260826113
E201,2021-03-27,11,0.375499384
E201,2021-03-27,12,0.286828888
E201,2021-03-27,13,0.335910186
E201,2021-03-27,14,0.736682691
E201,2021-03-27,15,0.432393943
E201,2021-03-27,16,0.370121161
E201,2021-03-27,17,0.698019632
E201,2021-03-27,18,0.539386944
E201,2021-03-27,19,0.683698668
E201,2021-03-27,20,0.373849288
E201,2021-03-27,21,0.422924394
E201,2021-03-27,22,0.353188341
E201,2021-03-27,23,0.322730274
E201,2021-03-28,0,0.523136109
E201,2021-03-28,1,0.337026875
E201,2021-03-28,2,0.324433414
E201,2021-03-28,3,0.413230563
E201,2021-03-28,4,0.365422661
E201,2021-03-28,5,0.390428536
E201,2021-03-28,6,0.372342709
E201,2021-03-28,7,0.456821064
E201,2021-03-28,8,0.595229015
E201,2021-03-28,9,0.706533817
E201,2021-03-28,10,0.655832412
E201,2021-03-28,11,0.553115516
E201,2021-03-28,12,0.385879095
E201,2021-03-28,13,0.552671554
E201,2021-03-28,14,0.621003294
E201,2021-03-28,15,0.619349253
E201,2021-03-28,16,0.258433165
E201,2021-03-28,17,0.669405138
E201,2021-03-28,18,0.583074358
E201,2021-03-28,19,0.277914934
E201,2021-03-28,20,0.629632864
E201,2021-03-28,21,0.422259488
E201,2021-03-28,22,0.327487789
E201,2021-03-28,23,0.284000129
E201,2021-03-29,0,0.68395789
E201,2021-03-29,1,0.286609118
E201,2021-03-29,2,0.259944361
E201,2021-03-29,3,0.615721946
E201,2021-03-29,4,0.571974248
E201,2021-03-29,5,0.449509919
E201,2021-03-29,6,0.646572617
E201,2021-03-29,7,0.367546378
E201,2021-03-29,8,0.493988194
E201,2021-03-29,9,0.670508081
E201,2021-03-29,10,0.440014286
E201,2021-03-29,11,0.445478683
E201,2021-03-29,12,0.52256966
E201,2021-03-29,13,0.640976225
E201,2021-03-29,14,0.481037539
E201,2021-03-29,15,0.258663994
E201,2021-03-29,16,0.342582535
E201,2021-03-29,17,0.254007199
E201,2021-03-29,18,0.561418341
E201,2021-03-29,19,0.406191789
E201,2021-03-29,20,0.527268564
E201,2021-03-29,21,0.315457782
E201,2021-03-29,22,0.74941839
E201,2021-03-29,23,0.486935455
E201,2021-03-30,0,0.360910393
E201,2021-03-30,1,0.591145404
E201,2021-03-30,2,0.686962252
E201,2021-03-30,3,0.574729255
E201,2021-03-30,4,0.47262949
E201,2021-03-30,5,0.58888189
E201,2021-03-30,6,0.448369598
E201,2021-03-30,7,0.72523389
E201,2021-03-30,8,0.528597771
E201,2021-03-30,9,0.716212851
E201,2021-03-30,10,0.653857074
E201,2021-03-30,11,0.735287732
E201,2021-03-30,12,0.342539824
E201,2021-03-30,13,0.315671953
E201,2021-03-30,14,0.404241156
E201,2021-03-30,15,0.623639156
E201,2021-03-30,16,0.692212055
E201,2021-03-30,17,0.371563826
E201,2021-03-30,18,0.585729131
E201,2021-03-30,19,0.496231907
E201,2021-03-30,20,0.667424297
E201,2021-03-30,21,0.464761354
E201,2021-03-30,22,0.427733726
E201,2021-03-30,23,0.340214758
E201,2021-03-31,0,0.53959869
E201,2021-03-31,1,0.481863802
E201,2021-03-31,2,0.522035691
E201,2021-03-31,3,0.300372955
E201,2021-03-31,4,0.459302625
E201,2021-03-31,5,0.442989072
E201,2021-03-31,6,0.645399596
E201,2021-03-31,7,0.262841105
E201,2021-03-31,8,0.362656405
E201,2021-03-31,9,0.720924596
E201,2021-03-31,10,0.749489782
E201,2021-03-31,11,0.259035769
E201,2021-03-31,12,0.330843303
E201,2021-03-31,13,0.558754825
E201,2021-03-31,14,0.414516311
E201,2021-03-31,15,0.51747604
E201,2021-03-31,16,0.717122144
E201,2021-03-31,17,0.332183682
E201,2021-03-31,18,0.448208631
E201,2021-03-31,19,0.40069792
E201,2021-03-31,20,0.720079599
E201,2021-03-31,21,0.744750118
E201,2021-03-31,22,0.253115679
E201,2021-03-31,23,0.466920577
E301,2021-01-01,0,0.493173035
E301,2021-01-01,1,0.573550233
E301,2021-01-01,2,0.301393756
E301,2021-01-01,3,0.558686118
E301,2021-01-01,4,0.405128595
E301,2021-01-01,5,0.593841625
E301,2021-01-01,6,0.697931707
E301,2021-01-01,7,0.576696649
E301,2021-01-01,8,0.661985436
E301,2021-01-01,9,0.504452256
E301,2021-01-01,10,0.540291734
E301,2021-01-01,11,0.74455509
E301,2021-01-01,12,0.381946076
E301,2021-01-01,13,0.703402679
E301,2021-01-01,14,0.637862227
E301,2021-01-01,15,0.431838267
E301,2021-01-01,16,0.731011707
E301,2021-01-01,17,0.652775633
E301,2021-01-01,18,0.284586943
E301,2021-01-01,19,0.502159226
E301,2021-01-01,20,0.251951254
E301,2021-01-01,21,0.735995759
E301,2021-01-01,22,0.409224857
E301,2021-01-01,23,0.721393844
E301,2021-01-02,0,0.651426049
E301,2021-01-02,1,0.739792685
E301,2021-01-02,2,0.487209213
E301,2021-01-02,3,0.653998302
E301,2021-01-02,4,0.431205976
E301,2021-01-02,5,0.543333815
E301,2021-01-02,6,0.253664477
E301,2021-01-02,7,0.565171561
E301,2021-01-02,8,0.516849785
E301,2021-01-02,9,0.481259578
E301,2021-01-02,10,0.490532333
E301,2021-01-02,11,0.583717575
E301,2021-01-02,12,0.698101843
E301,2021-01-02,13,0.502808952
E301,2021-01-02,14,0.489804764
E301,2021-01-02,15,0.252629115
E301,2021-01-02,16,0.457144517
E301,2021-01-02,17,0.447295402
E301,2021-01-02,18,0.717694591
E301,2021-01-02,19,0.405664588
E301,2021-01-02,20,0.341103009
E301,2021-01-02,21,0.552188849
E301,2021-01-02,22,0.278651012
E301,2021-01-02,23,0.743981256
E301,2021-01-03,0,0.310481901
E301,2021-01-03,1,0.465016588
E301,2021-01-03,2,0.728002824
E301,2021-01-03,3,0.462082418
E301,2021-01-03,4,0.579265556
E301,2021-01-03,5,0.691198902
E301,2021-01-03,6,0.403859002
E301,2021-01-03,7,0.730789515
E301,2021-01-03,8,0.321265426
E301,2021-01-03,9,0.385113899
E301,2021-01-03,10,0.628501546
E301,2021-01-03,11,0.351271456
E301,2021-01-03,12,0.395929596
E301,2021-01-03,13,0.463194087
E301,2021-01-03,14,0.724082283
E301,2021-01-03,15,0.356770044
E301,2021-01-03,16,0.359412881
E301,2021-01-03,17,0.283652792
E301,2021-01-03,18,0.600446799
E301,2021-01-03,19,0.311748207
E301,2021-01-03,20,0.374820813
E301,2021-01-03,21,0.498793824
E301,2021-01-03,22,0.496594432
E301,2021-01-03,23,0.495681647
E301,2021-01-04,0,0.410722491
E301,2021-01-04,1,0.349796433
E301,2021-01-04,2,0.746348208
E301,2021-01-04,3,0.636811916
E301,2021-01-04,4,0.591359661
E301,2021-01-04,5,0.484763129
E301,2021-01-04,6,0.345998217
E301,2021-01-04,7,0.329699908
E301,2021-01-04,8,0.710794212
E301,2021-01-04,9,0.446926024
E301,2021-01-04,10,0.404503189
E301,2021-01-04,11,0.375741404
E301,2021-01-04,12,0.278456611
E301,2021-01-04,13,0.702012652
E301,2021-01-04,14,0.45544193
E301,2021-01-04,15,0.28878223
E301,2021-01-04,16,0.397495574
E301,2021-01-04,17,0.477753052
E301,2021-01-04,18,0.647759845
E301,2021-01-04,19,0.621412364
E301,2021-01-04,20,0.546470811
E301,2021-01-04,21,0.594708631
E301,2021-01-04,22,0.29738166
E301,2021-01-04,23,0.316486465
E301,2021-01-05,0,0.666782334
E301,2021-01-05,1,0.56206891
E301,2021-01-05,2,0.433047196
E301,2021-01-05,3,0.434301105
E301,2021-01-05,4,0.695273403
E301,2021-01-05,5,0.464091083
E301,2021-01-05,6,0.466111755
E301,2021-01-05,7,0.42267811
E301,2021-01-05,8,0.540590571
E301,2021-01-05,9,0.486400389
E301,2021-01-05,10,0.590890111
E301,2021-01-05,11,0.585832606
E301,2021-01-05,12,0.420479649
E301,2021-01-05,13,0.339454997
E301,2021-01-05,14,0.534477973
E301,2021-01-05,15,0.529281523
E301,2021-01-05,16,0.651270475
E301,2021-01-05,17,0.419069521
E301,2021-01-05,18,0.67383698
E301,2021-01-05,19,0.461744557
E301,2021-01-05,20,0.312582971
E301,2021-01-05,21,0.357427501
E301,2021-01-05,22,0.694964854
E301,2021-01-05,23,0.518717868
E301,2021-01-06,0,0.617307417
E301,2021-01-06,1,0.328880469
E301,2021-01-06,2,0.347204054
E301,2021-01-06,3,0.705103669
E301,2021-01-06,4,0.747630269
E301,2021-01-06,5,0.529054324
E301,2021-01-06,6,0.570656469
E301,2021-01-06,7,0.372458804
E301,2021-01-06,8,0.707597612
E301,2021-01-06,9,0.468108007
E301,2021-01-06,10,0.52110083
E301,2021-01-06,11,0.493012845
E301,2021-01-06,12,0.494170306
E301,2021-01-06,13,0.578132177
E301,2021-01-06,14,0.288260958
E301,2021-01-06,15,0.510335357
E301,2021-01-06,16,0.686215885
E301,2021-01-06,17,0.317861661
E301,2021-01-06,18,0.600588054
E301,2021-01-06,19,0.331332781
E301,2021-01-06,20,0.526581462
E301,2021-01-06,21,0.313052
E301,2021-01-06,22,0.656078471
E301,2021-01-06,23,0.459444418
E301,2021-01-07,0,0.363453092
E301,2021-01-07,1,0.687935234
E301,2021-01-07,2,0.683040117
E301,2021-01-07,3,0.469199565
E301,2021-01-07,4,0.388252196
E301,2021-01-07,5,0.719958634
E301,2021-01-07,6,0.663732839
E301,2021-01-07,7,0.704069766
E301,2021-01-07,8,0.506116595
E301,2021-01-07,9,0.605485226
E301,2021-01-07,10,0.732099711
E301,2021-01-07,11,0.582392907
E301,2021-01-07,12,0.362272056
E301,2021-01-07,13,0.251208368
E301,2021-01-07,14,0.61701319
E301,2021-01-07,15,0.460186353
E301,2021-01-07,16,0.371714579
E301,2021-01-07,17,0.359281784
E301,2021-01-07,18,0.490299977
E301,2021-01-07,19,0.464973718
E301,2021-01-07,20,0.63150273
E301,2021-01-07,21,0.459717155
E301,2021-01-07,22,0.58560429
E301,2021-01-07,23,0.671841471
E301,2021-01-08,0,0.319195672
E301,2021-01-08,1,0.635116248
E301,2021-01-08,2,0.422353475
E301,2021-01-08,3,0.309562423
E301,2021-01-08,4,0.385043541
E301,2021-01-08,5,0.26544441
E301,2021-01-08,6,0.720874081
E301,2021-01-08,7,0.436286549
E301,2021-01-08,8,0.535201825
E301,2021-01-08,9,0.702457354
E301,2021-01-08,10,0.628004787
E301,2021-01-08,11,0.415070823
E301,2021-01-08,12,0.542721069
E301,2021-01-08,13,0.626607244
E301,2021-01-08,14,0.445148602
E301,2021-01-08,15,0.36307054
E301,2021-01-08,16,0.499748508
E301,2021-01-08,17,0.731263599
E301,2021-01-08,18,0.731550352
E301,2021-01-08,19,0.500914672
E301,2021-01-08,20,0.259350967
E301,2021-01-08,21,0.628534573
E301,2021-01-08,22,0.298434898
E301,2021-01-08,23,0.330950948
E301,2021-01-09,0,0.629854317
E301,2021-01-09,1,0.300464718
E301,2021-01-09,2,0.457402168
E301,2021-01-09,3,0.395026532
E301,2021-01-09,4,0.603904961
E301,2021-01-09,5,0.265633985
E301,2021-01-09,6,0.305953956
E301,2021-01-09,7,0.567399704
E301,2021-01-09,8,0.452630672
E301,2021-01-09,9,0.622517623
E301,2021-01-09,10,0.73545526
E301,2021-01-09,11,0.608816813
E301,2021-01-09,12,0.60552315
E301,2021-01-09,13,0.316578087
E301,2021-01-09,14,0.455683364
E301,2021-01-09,15,0.261032458
E301,2021-01-09,16,0.49625034
E301,2021-01-09,17,0.638432133
E301,2021-01-09,18,0.660793672
E301,2021-01-09,19,0.328048712
E301,2021-01-09,20,0.598864381
E301,2021-01-09,21,0.742028778
E301,2021-01-09,22,0.622643459
E301,2021-01-09,23,0.720438187
E301,2021-01-10,0,0.35249279
E301,2021-01-10,1,0.494579995
E301,2021-01-10,2,0.46659472
E301,2021-01-10,3,0.714024375
E301,2021-01-10,4,0.645781965
E301,2021-01-10,5,0.432020121
E301,2021-01-10,6,0.697297416
E301,2021-01-10,7,0.646887798
E301,2021-01-10,8,0.647904179
E301,2021-01-10,9,0.455359782
E301,2021-01-10,10,0.542924619
E301,2021-01-10,11,0.714250763
E301,2021-01-10,12,0.265258665
E301,2021-01-10,13,0.47916576
E301,2021-01-10,14,0.551184106
E301,2021-01-10,15,0.472785197
E301,2021-01-10,16,0.369415826
E301,2021-01-10,17,0.380063383
E301,2021-01-10,18,0.42257495
E301,2021-01-10,19,0.542454276
E301,2021-01-10,20,0.452757051
E301,2021-01-10,21,0.589742612
E301,2021-01-10,22,0.448366999
E301,2021-01-10,23,0.685720736
E301,2021-01-11,0,0.679889478
E301,2021-01-11,1,0.661518127
E301,2021-01-11,2,0.498622107
E301,2021-01-11,3,0.297375771
E301,2021-01-11,4,0.73996436
E301,2021-01-11,5,0.420538572
E301,2021-01-11,6,0.653816892
E301,2021-01-11,7,0.678406215
E301,2021-01-11,8,0.423985384
E301,2021-01-11,9,0.359434223
E301,2021-01-11,10,0.62801562
E301,2021-01-11,11,0.492746222
E301,2021-01-11,12,0.700398416
E301,2021-01-11,13,0.469697342
E301,2021-01-11,14,0.436675348
E301,2021-01-11,15,0.583655361
E301,2021-01-11,16,0.666963067
E301,2021-01-11,17,0.354154296
E301,2021-01-11,18,0.526693176
E301,2021-01-11,19,0.296184694
E301,2021-01-11,20,0.506877543
E301,2021-01-11,21,0.647762684
E301,2021-01-11,22,0.614302561
E301,2021-01-11,23,0.468831113
E301,2021-01-12,0,0.286451921
E301,2021-01-12,1,0.693115348
E301,2021-01-12,2,0.343154303
E301,2021-01-12,3,0.549406363
E301,2021-01-12,4,0.559070841
E301,2021-01-12,5,0.674019953
E301,2021-01-12,6,0.302685404
E301,2021-01-12,7,0.717064577
E301,2021-01-12,8,0.255891382
E301,2021-01-12,9,0.534653845
E301,2021-01-12,10,0.405354522
E301,2021-01-12,11,0.737350744
E301,2021-01-12,12,0.688914305
E301,2021-01-12,13,0.504504031
E301,2021-01-12,14,0.640312906
E301,2021-01-12,15,0.409165029
E301,2021-01-12,16,0.598748529
E301,2021-01-12,17,0.547922895
E301,2021-01-12,18,0.5479276
E301,2021-01-12,19,0.561102706
E301,2021-01-12,20,0.503091649
E301,2021-01-12,21,0.703866548
E301,2021-01-12,22,0.306464836
E301,2021-01-12,23,0.608458481
E301,2021-01-13,0,0.444253346
E301,2021-01-13,1,0.324954582
E301,2021-01-13,2,0.276855435
E301,2021-01-13,3,0.69481722
E301,2021-01-13,4,0.468399472
E301,2021-01-13,5,0.43097356
E301,2021-01-13,6,0.475217779
E301,2021-01-13,7,0.537449474
E301,2021-01-13,8,0.560658035
E301,2021-01-13,9,0.705072364
E301,2021-01-13,10,0.470264629
E301,2021-01-13,11,0.718514437
E301,2021-01-13,12,0.442458394
E301,2021-01-13,13,0.713066685
E301,2021-01-13,14,0.56169497
E301,2021-01-13,15,0.728224693
E301,2021-01-13,16,0.343202017
E301,2021-01-13,17,0.473845968
E301,2021-01-13,18,0.302863559
E301,2021-01-13,19,0.525732286
E301,2021-01-13,20,0.320386624
E301,2021-01-13,21,0.628139814
E301,2021-01-13,22,0.594984862
E301,2021-01-13,23,0.461305845
E301,2021-01-14,0,0.542380316
E301,2021-01-14,1,0.303111312
E301,2021-01-14,2,0.2574012
E301,2021-01-14,3,0.562748985
E301,2021-01-14,4,0.55347573
E301,2021-01-14,5,0.683705197
E301,2021-01-14,6,0.454136362
E301,2021-01-14,7,0.540587819
E301,2021-01-14,8,0.37347117
E301,2021-01-14,9,0.585401297
E301,2021-01-14,10,0.430383829
E301,2021-01-14,11,0.280501332
E301,2021-01-14,12,0.575296307
E301,2021-01-14,13,0.450607305
E301,2021-01-14,14,0.408219474
E301,2021-01-14,15,0.262891436
E301,2021-01-14,16,0.451565341
E301,2021-01-14,17,0.522209684
E301,2021-01-14,18,0.368140542
E301,2021-01-14,19,0.321771996
E301,2021-01-14,20,0.381244529
E301,2021-01-14,21,0.715473871
E301,2021-01-14,22,0.680907922
E301,2021-01-14,23,0.746768916
E301,2021-01-15,0,0.551247993
E301,2021-01-15,1,0.598492264
E301,2021-01-15,2,0.640027138
E301,2021-01-15,3,0.588906619
E301,2021-01-15,4,0.287225622
E301,2021-01-15,5,0.459934824
E301,2021-01-15,6,0.258650548
E301,2021-01-15,7,0.275159618
E301,2021-01-15,8,0.478426645
E301,2021-01-15,9,0.401052607
E301,2021-01-15,10,0.723332058
E301,2021-01-15,11,0.544083492
E301,2021-01-15,12,0.488225257
E301,2021-01-15,13,0.66411311
E301,2021-01-15,14,0.423016779
E301,2021-01-15,15,0.333627408
E301,2021-01-15,16,0.71915964
E301,2021-01-15,17,0.30921239
E301,2021-01-15,18,0.591675727
E301,2021-01-15,19,0.446492384
E301,2021-01-15,20,0.363197932
E301,2021-01-15,21,0.421518682
E301,2021-01-15,22,0.254152253
E301,2021-01-15,23,0.334383121
E301,2021-01-16,0,0.420977107
E301,2021-01-16,1,0.651331242
E301,2021-01-16,2,0.474167288
E301,2021-01-16,3,0.569036799
E301,2021-01-16,4,0.510201602
E301,2021-01-16,5,0.444508519
E301,2021-01-16,6,0.622639707
E301,2021-01-16,7,0.393906712
E301,2021-01-16,8,0.252429892
E301,2021-01-16,9,0.363675405
E301,2021-01-16,10,0.285565846
E301,2021-01-16,11,0.664347055
E301,2021-01-16,12,0.365161343
E301,2021-01-16,13,0.380659435
E301,2021-01-16,14,0.622414116
E301,2021-01-16,15,0.580596558
E301,2021-01-16,16,0.520112001
E301,2021-01-16,17,0.311636564
E301,2021-01-16,18,0.68275988
E301,2021-01-16,19,0.556566796
E301,2021-01-16,20,0.261218126
E301,2021-01-16,21,0.255293407
E301,2021-01-16,22,0.694899639
E301,2021-01-16,23,0.577319494
E301,2021-01-17,0,0.550624463
E301,2021-01-17,1,0.664634914
E301,2021-01-17,2,0.532183075
E301,2021-01-17,3,0.441672628
E301,2021-01-17,4,0.274692342
E301,2021-01-17,5,0.359031864
E301,2021-01-17,6,0.333864595
E301,2021-01-17,7,0.59589198
E301,2021-01-17,8,0.549430394
E301,2021-01-17,9,0.343162628
E301,2021-01-17,10,0.369784863
E301,2021-01-17,11,0.520014099
E301,2021-01-17,12,0.506266423
E301,2021-01-17,13,0.382653431
E301,2021-01-17,14,0.379303475
E301,2021-01-17,15,0.462283826
E301,2021-01-17,16,0.741731474
E301,2021-01-17,17,0.53261392
E301,2021-01-17,18,0.351345612
E301,2021-01-17,19,0.638598891
E301,2021-01-17,20,0.607395738
E301,2021-01-17,21,0.479748457
E301,2021-01-17,22,0.710057413
E301,2021-01-17,23,0.382865555
E301,2021-01-18,0,0.590732042
E301,2021-01-18,1,0.340278206
E301,2021-01-18,2,0.507526261
E301,2021-01-18,3,0.340795595
E301,2021-01-18,4,0.586750967
E301,2021-01-18,5,0.729697746
E301,2021-01-18,6,0.404385542
E301,2021-01-18,7,0.68314413
E301,2021-01-18,8,0.749410764
E301,2021-01-18,9,0.423574556
E301,2021-01-18,10,0.33532091
E301,2021-01-18,11,0.26924117
E301,2021-01-18,12,0.612026276
E301,2021-01-18,13,0.2802683
E301,2021-01-18,14,0.566516763
E301,2021-01-18,15,0.309272716
E301,2021-01-18,16,0.391239083
E301,2021-01-18,17,0.606713312
E301,2021-01-18,18,0.3450991
E301,2021-01-18,19,0.695078155
E301,2021-01-18,20,0.339713884
E301,2021-01-18,21,0.552362216
E301,2021-01-18,22,0.341839833
E301,2021-01-18,23,0.298239735
E301,2021-01-19,0,0.465845491
E301,2021-01-19,1,0.73076194
E301,2021-01-19,2,0.290910308
E301,2021-01-19,3,0.397767009
E301,2021-01-19,4,0.700472923
E301,2021-01-19,5,0.533465222
E301,2021-01-19,6,0.521176315
E301,2021-01-19,7,0.304667473
E301,2021-01-19,8,0.368357727
E301,2021-01-19,9,0.309336068
E301,2021-01-19,10,0.61788262
E301,2021-01-19,11,0.581103616
E301,2021-01-19,12,0.412566936
E301,2021-01-19,13,0.531143563
E301,2021-01-19,14,0.484193644
E301,2021-01-19,15,0.357629628
E301,2021-01-19,16,0.567450305
E301,2021-01-19,17,0.468720971
E301,2021-01-19,18,0.288231617
E301,2021-01-19,19,0.345036743
E301,2021-01-19,20,0.391566261
E301,2021-01-19,21,0.643051259
E301,2021-01-19,22,0.302135869
E301,2021-01-19,23,0.552574581
E301,2021-01-20,0,0.296498565
E301,2021-01-20,1,0.288965358
E301,2021-01-20,2,0.650426012
E301,2021-01-20,3,0.306299595
E301,2021-01-20,4,0.469869459
E301,2021-01-20,5,0.355974808
E301,2021-01-20,6,0.495281804
E301,2021-01-20,7,0.314704606
E301,2021-01-20,8,0.436948216
E301,2021-01-20,9,0.651214664
E301,2021-01-20,10,0.335064914
E301,2021-01-20,11,0.582462731
E301,2021-01-20,12,0.329643749
E301,2021-01-20,13,0.671170962
E301,2021-01-20,14,0.357375467
E301,2021-01-20,15,0.586655967
E301,2021-01-20,16,0.664453274
E301,2021-01-20,17,0.259988006
E301,2021-01-20,18,0.747519452
E301,2021-01-20,19,0.504711223
E301,2021-01-20,20,0.745910925
E301,2021-01-20,21,0.641410672
E301,2021-01-20,22,0.531260092
E301,2021-01-20,23,0.614733674
E301,2021-01-21,0,0.719271264
E301,2021-01-21,1,0.399618438
E301,2021-01-21,2,0.534935104
E301,2021-01-21,3,0.683301334
E301,2021-01-21,4,0.30112568
E301,2021-01-21,5,0.455796527
E301,2021-01-21,6,0.513758815
E301,2021-01-21,7,0.625662411
E301,2021-01-21,8,0.316039183
E301,2021-01-21,9,0.410490642
E301,2021-01-21,10,0.539221654
E301,2021-01-21,11,0.400478032
E301,2021-01-21,12,0.643697642
E301,2021-01-21,13,0.605562012
E301,2021-01-21,14,0.394759579
E301,2021-01-21,15,0.374039342
E301,2021-01-21,16,0.570976994
E301,2021-01-21,17,0.651662413
E301,2021-01-21,18,0.448903069
E301,2021-01-21,19,0.718598843
E301,2021-01-21,20,0.584447943
E301,2021-01-21,21,0.26235664
E301,2021-01-21,22,0.368187036
E301,2021-01-21,23,0.461406869
E301,2021-01-22,0,0.648374934
E301,2021-01-22,1,0.328596049
E301,2021-01-22,2,0.319399468
E301,2021-01-22,3,0.392068856
E301,2021-01-22,4,0.494408248
E301,2021-01-22,5,0.730752535
E301,2021-01-22,6,0.331842729
E301,2021-01-22,7,0.559243178
E301,2021-01-22,8,0.338330594
E301,2021-01-22,9,0.683197183
E301,2021-01-22,10,0.673824611
E301,2021-01-22,11,0.51987504
E301,2021-01-22,12,0.590384032
E301,2021-01-22,13,0.390568863
E301,2021-01-22,14,0.411100583
E301,2021-01-22,15,0.613846465
E301,2021-01-22,16,0.733458184
E301,2021-01-22,17,0.689288374
E301,2021-01-22,18,0.711354758
E301,2021-01-22,19,0.356286998
E301,2021-01-22,20,0.425264182
E301,2021-01-22,21,0.671796165
E301,2021-01-22,22,0.541016581
E301,2021-01-22,23,0.560438186
E301,2021-01-23,0,0.617770994
E301,2021-01-23,1,0.499080892
E301,2021-01-23,2,0.442316064
E301,2021-01-23,3,0.432869565
E301,2021-01-23,4,0.572475542
E301,2021-01-23,5,0.724515391
E301,2021-01-23,6,0.32134792
E301,2021-01-23,7,0.317379925
E301,2021-01-23,8,0.280735521
E301,2021-01-23,9,0.514219615
E301,2021-01-23,10,0.306308244
E301,2021-01-23,11,0.289213527
E301,2021-01-23,12,0.685725886
E301,2021-01-23,13,0.528565864
E301,2021-01-23,14,0.700090188
E301,2021-01-23,15,0.314112045
E301,2021-01-23,16,0.603187767
E301,2021-01-23,17,0.567880675
E301,2021-01-23,18,0.292596329
E301,2021-01-23,19,0.320095445
E301,2021-01-23,20,0.596040218
E301,2021-01-23,21,0.533132101
E301,2021-01-23,22,0.294735142
E301,2021-01-23,23,0.452412706
E301,2021-01-24,0,0.318549087
E301,2021-01-24,1,0.670700912
E301,2021-01-24,2,0.642797268
E301,2021-01-24,3,0.564949077
E301,2021-01-24,4,0.290761706
E301,2021-01-24,5,0.323795869
E301,2021-01-24,6,0.486069092
